GDP per capita (current US$),Seychelles,5642.072897,12020.02106
GDP per capita (current US$),Sierra Leone,150.1932538,493.4322406
GDP per capita (current US$),Singapore,11861.75616,61273.99166
GDP per capita (current US$),Sint Maarten (Dutch part),..,29223.06962
GDP per capita (current US$),Slovak Republic,2405.53516,19552.09111
GDP per capita (current US$),Slovenia,..,25558.42905
GDP per capita (current US$),Solomon Islands,662.852836,2222.462119
GDP per capita (current US$),Somalia,131.023239,556.578066
GDP per capita (current US$),South Africa,3160.878161,5753.066494
GDP per capita (current US$),South Sudan,..,..
GDP per capita (current US$),Spain,13804.87679,26984.29628
GDP per capita (current US$),Sri Lanka,466.8976566,3852.389091
GDP per capita (current US$),St. Kitts and Nevis,5346.472568,18553.65714
GDP per capita (current US$),St. Lucia,4073.264627,8951.524766
GDP per capita (current US$),St. Martin (French part),..,..
GDP per capita (current US$),St. Vincent and the Grenadines,2136.839516,8306.360493
GDP per capita (current US$),Sudan,1301.819092,608.3325195
GDP per capita (current US$),Suriname,940.9917724,4796.533314
GDP per capita (current US$),Sweden,30593.67244,52837.90398
GDP per capita (current US$),Switzerland,39574.53981,85897.78433
GDP per capita (current US$),Syrian Arab Republic,1926.384607,537.0902346
GDP per capita (current US$),Tajikistan,485.3198618,852.3302296
GDP per capita (current US$),Tanzania,167.1445465,1104.164429
GDP per capita (current US$),Thailand,1545.276982,7001.78546
GDP per capita (current US$),Timor-Leste,..,1663.559629
GDP per capita (current US$),Togo,420.1367014,886.6995115
GDP per capita (current US$),Tonga,1150.281297,4605.970841
GDP per capita (current US$),Trinidad and Tobago,4001.522284,13705.90023
GDP per capita (current US$),Tunisia,1456.224489,3497.719027
GDP per capita (current US$),Turkiye,2773.269759,8638.739133
GDP per capita (current US$),Turkmenistan,806.3913503,7330.366288
GDP per capita (current US$),Turks and Caicos Islands,..,20882.26127
GDP per capita (current US$),Tuvalu,961.0916948,4674.911403
GDP per capita (current US$),Uganda,244.7540723,846.8811992
GDP per capita (current US$),Ukraine,1532.504639,3751.737305
GDP per capita (current US$),United Arab Emirates,26682.84981,37629.17417
GDP per capita (current US$),United Kingdom,19095.467,40217.00901
GDP per capita (current US$),United States,23888.60001,63528.6343
GDP per capita (current US$),Uruguay,2983.244161,15650.4993
GDP per capita (current US$),Uzbekistan,651.4192097,1759.307471
GDP per capita (current US$),Vanuatu,1119.280015,2917.756849
GDP per capita (current US$),"Venezuela, RB",2461.039355,..
GDP per capita (current US$),Viet Nam,96.71929574,3586.347176
GDP per capita (current US$),Virgin Islands (U.S.),..,39411.04525
GDP per capita (current US$),West Bank and Gaza,..,3233.568638
GDP per capita (current US$),"Yemen, Rep.",945.3239017,578.5120102
GDP per capita (current US$),Zambia,427.4064535,956.831729
GDP per capita (current US$),Zimbabwe,868.4901749,1372.696674
Forest area (% of land area),Afghanistan,1.852781994,1.852781994
Forest area (% of land area),Albania,28.78832117,28.7919708
Forest area (% of land area),Algeria,0.69990847,0.81830896
Forest area (% of land area),American Samoa,90.35,85.65
Forest area (% of land area),Andorra,34.04255319,34.04255319
Forest area (% of land area),Angola,63.57807011,53.42695115
Forest area (% of land area),Antigua and Barbuda,22.97727273,18.45454545
Forest area (% of land area),Argentina,12.86371493,10.44071488
Forest area (% of land area),Armenia,..,11.5374078
Forest area (% of land area),Aruba,2.333333333,2.333333333
Forest area (% of land area),Australia,17.42735899,17.42131456
Forest area (% of land area),Austria,45.75460494,47.25096946
Forest area (% of land area),Azerbaijan,..,13.69418968
Forest area (% of land area),"Bahamas, The",50.93506494,50.93506494
Forest area (% of land area),Bahrain,0.31884058,0.891719745
Forest area (% of land area),Bangladesh,14.75247753,14.46877161
Forest area (% of land area),Barbados,14.65116279,14.65116279
Forest area (% of land area),Belarus,..,43.19440339
Forest area (% of land area),Belgium,..,22.76420079
Forest area (% of land area),Belize,70.1459886,55.98640947
Forest area (% of land area),Benin,42.88001064,27.80374246
Forest area (% of land area),Bermuda,18.51851852,18.51851852
Forest area (% of land area),Bhutan,53.65066455,71.44939696
Forest area (% of land area),Bolivia,53.35984492,46.92491461
Forest area (% of land area),Bosnia and Herzegovina,..,42.73261719
Forest area (% of land area),Botswana,33.17929173,26.91705045
Forest area (% of land area),Brazil,70.45802056,59.41747805
Forest area (% of land area),British Virgin Islands,24.73333333,24.13333333
Forest area (% of land area),Brunei Darussalam,78.36812144,72.10626186
Forest area (% of land area),Bulgaria,30.07321703,35.86035372
Forest area (% of land area),Burkina Faso,28.20394737,22.72076023
Forest area (% of land area),Burundi,10.76635514,10.8894081
Forest area (% of land area),Cabo Verde,3.816377171,11.34491315
Forest area (% of land area),Cambodia,62.34302062,45.7079651
Forest area (% of land area),Cameroon,47.597893,43.02951069
Forest area (% of land area),Canada,38.84551156,38.69551251
Forest area (% of land area),Cayman Islands,54.70833333,53
Forest area (% of land area),Central African Republic,37.24517641,35.80050724
Forest area (% of land area),Chad,5.344663278,3.425190597
Forest area (% of land area),Channel Islands,4.191919192,5.151515152
Forest area (% of land area),Chile,20.50490093,24.49215367
Forest area (% of land area),China,16.73800655,23.4313229
Forest area (% of land area),Colombia,58.54721947,53.30501127
Forest area (% of land area),Comoros,24.75013434,17.68941429
Forest area (% of land area),"Congo, Dem. Rep.",66.44273395,55.64731259
Forest area (% of land area),"Congo, Rep.",65.34407028,64.26354319
Forest area (% of land area),Costa Rica,56.9408539,59.43732863
Forest area (% of land area),Cote d'Ivoire,24.68823899,8.920471698
Forest area (% of land area),Croatia,..,34.65171551
Forest area (% of land area),Cuba,19.16201117,31.23314066
Forest area (% of land area),Curacao,..,0.157657658
Forest area (% of land area),Cyprus,17.43614719,18.67207792
Forest area (% of land area),Czechia,..,34.67799193
Forest area (% of land area),Denmark,13.286,15.711
Forest area (% of land area),Djibouti,0.241587575,0.250215703
Forest area (% of land area),Dominica,67.08,63.82666667
Forest area (% of land area),Dominican Republic,33.01366177,45.10950748
Forest area (% of land area),Ecuador,52.85439243,50.32142857
Forest area (% of land area),"Egypt, Arab Rep.",0.044010247,0.045185594
Forest area (% of land area),El Salvador,34.69498069,28.17953668
Forest area (% of land area),Equatorial Guinea,96.22638146,87.28770053
Forest area (% of land area),Eritrea,..,8.71821524
Forest area (% of land area),Estonia,..,57.03859649
Forest area (% of land area),Eswatini,26.81046512,28.92790698
Forest area (% of land area),Ethiopia,18.5363851,15.12398953
Forest area (% of land area),Faroe Islands,0.05730659,0.058565154
Forest area (% of land area),Fiji,51.43349754,62.39846743
Forest area (% of land area),Finland,71.81893693,73.72836744
Forest area (% of land area),France,26.36394517,31.50904837
Forest area (% of land area),French Polynesia,39.46174863,43.05963699
Forest area (% of land area),Gabon,92.21725463,91.32068149
Forest area (% of land area),"Gambia, The",40.9743083,23.97924901
Forest area (% of land area),Georgia,..,40.61591596
Forest area (% of land area),Germany,32.36616733,32.68267552
Forest area (% of land area),Ghana,43.61545223,35.09693099
Forest area (% of land area),Gibraltar,0,0
Forest area (% of land area),Greece,25.59,30.26997673
Forest area (% of land area),Greenland,0.00064384,0.000535997
Forest area (% of land area),Grenada,52.05882353,52.05882353
Forest area (% of land area),Guam,44.44444444,51.85185185
Forest area (% of land area),Guatemala,44.61739455,32.92086599
Forest area (% of land area),Guinea,29.61093928,25.18720495
Forest area (% of land area),Guinea-Bissau,79.42140825,70.4128734
Forest area (% of land area),Guyana,94.499111,93.5501143
Forest area (% of land area),Haiti,13.89404935,12.60159652
Forest area (% of land area),Honduras,62.45222987,56.83492716
Forest area (% of land area),"Hong Kong SAR, China",..,..
Forest area (% of land area),Hungary,20.18359853,22.49627438
Forest area (% of land area),Iceland,0.170274314,0.509273034
Forest area (% of land area),India,21.50484833,24.27022827
Forest area (% of land area),Indonesia,65.43771425,49.07178037
Forest area (% of land area),"Iran, Islamic Rep.",5.572374076,6.626730354
Forest area (% of land area),Iraq,1.838260512,1.900361184
Forest area (% of land area),Ireland,6.701117724,11.35172013
Forest area (% of land area),Isle of Man,6.070175439,6.070175439
Forest area (% of land area),Israel,6.099815157,6.469500924
Forest area (% of land area),Italy,25.80582095,32.34893496
Forest area (% of land area),Jamaica,48.13296399,55.11449677
Forest area (% of land area),Japan,68.43115743,68.40877915
Forest area (% of land area),Jordan,1.10494107,1.098047165
Forest area (% of land area),Kazakhstan,..,1.279653295
Forest area (% of land area),Kenya,6.779597287,6.344818498
Forest area (% of land area),Kiribati,1.456790123,1.456790123
Forest area (% of land area),"Korea, Dem. People's Rep.",57.40411926,50.07964455
Forest area (% of land area),"Korea, Rep.",67.91416131,64.41598361
Forest area (% of land area),Kosovo,..,..
Forest area (% of land area),Kuwait,0.193602694,0.350729517
Forest area (% of land area),Kyrgyz Republic,..,6.858081335
Forest area (% of land area),Lao PDR,77.30935875,71.9042461
Forest area (% of land area),Latvia,..,54.80941668
Forest area (% of land area),Lebanon,13.65591398,14.01075269
Forest area (% of land area),Lesotho,1.137022398,1.137022398
Forest area (% of land area),Liberia,88.5095515,79.08471761
Forest area (% of land area),Libya,0.123327688,0.123327688
Forest area (% of land area),Liechtenstein,40.625,41.875
Forest area (% of land area),Lithuania,..,35.14851485
Forest area (% of land area),Luxembourg,..,34.45382721
Forest area (% of land area),"Macao SAR, China",..,..
Forest area (% of land area),Madagascar,23.54687554,21.36440358
Forest area (% of land area),Malawi,37.14149342,23.77704709
Forest area (% of land area),Malaysia,62.75604931,58.17695937
Forest area (% of land area),Maldives,2.733333333,2.733333333
Forest area (% of land area),Mali,10.89666363,10.89666363
Forest area (% of land area),Malta,1.09375,1.4375
Forest area (% of land area),Marshall Islands,..,52.22222222
Forest area (% of land area),Mauritania,0.461860871,0.30348307
Forest area (% of land area),Mauritius,20.23152709,19.41412118
Forest area (% of land area),Mexico,36.31351115,33.79309139
Forest area (% of land area),"Micronesia, Fed. Sts.",..,92.02857143
Forest area (% of land area),Moldova,..,11.75322187
Forest area (% of land area),Monaco,0,0
Forest area (% of land area),Mongolia,9.274680548,9.099658488
Forest area (% of land area),Montenegro,..,61.48698885
Forest area (% of land area),Morocco,12.29058929,12.86688326
Forest area (% of land area),Mozambique,55.16162669,46.72519647
Forest area (% of land area),Myanmar,60.00930318,43.73403098
Forest area (% of land area),Namibia,10.65137436,8.06386571
Forest area (% of land area),Nauru,0,0
Forest area (% of land area),Nepal,39.66433566,41.59072201
Forest area (% of land area),Netherlands,10.22896919,10.97416097
Forest area (% of land area),New Caledonia,45.4666302,45.84354486
Forest area (% of land area),New Zealand,35.59405264,37.57012647
Forest area (% of land area),Nicaragua,53.1769985,28.31585508
Forest area (% of land area),Niger,1.535485908,0.852372306
Forest area (% of land area),Nigeria,29.1249053,23.74578653
Forest area (% of land area),North Macedonia,..,39.71015067
Forest area (% of land area),Northern Mariana Islands,..,52.95652174
Forest area (% of land area),Norway,33.21615139,33.43535968
Forest area (% of land area),Oman,0.009693053,0.008077544
Forest area (% of land area),Pakistan,6.468957555,4.833307389
Forest area (% of land area),Palau,..,90.02173913
Forest area (% of land area),Panama,61.97740113,56.80560798
Forest area (% of land area),Papua New Guinea,80.37733516,79.17625756
Forest area (% of land area),Paraguay,64.298666,40.52922225
Forest area (% of land area),Peru,59.72542188,56.50810156
Forest area (% of land area),Philippines,26.08850656,24.10903176
Forest area (% of land area),Poland,28.9986614,30.9770359
Forest area (% of land area),Portugal,37.14754098,36.15499489
Forest area (% of land area),Puerto Rico,36.11386697,55.95603157
Forest area (% of land area),Qatar,0,0
Forest area (% of land area),Romania,27.77850447,30.11582928
Forest area (% of land area),Russian Federation,..,49.78433608
Forest area (% of land area),Rwanda,12.84961492,11.18767734
Forest area (% of land area),Samoa,62.23674912,58.15467626
Forest area (% of land area),San Marino,16.66666667,16.66666667
Forest area (% of land area),Sao Tome and Principe,61.0625,54.0625
Forest area (% of land area),Saudi Arabia,0.454484135,0.454484135
Forest area (% of land area),Senegal,48.32057342,41.90598868
Forest area (% of land area),Serbia,..,32.37780949
Forest area (% of land area),Seychelles,73.26086957,73.26086957
Forest area (% of land area),Sierra Leone,43.31809365,35.11886949
Forest area (% of land area),Singapore,22.12970149,21.68523677
Forest area (% of land area),Sint Maarten (Dutch part),..,10.88235294
Forest area (% of land area),Slovak Republic,..,40.05615641
Forest area (% of land area),Slovenia,..,61.47225919
Forest area (% of land area),Solomon Islands,90.92211504,90.13826367
Forest area (% of land area),Somalia,13.20256958,9.532311028
Forest area (% of land area),South Africa,14.95527125,14.05509072
Forest area (% of land area),South Sudan,..,11.32562151
Forest area (% of land area),Spain,27.84050136,37.17730549
Forest area (% of land area),Sri Lanka,37.47934939,34.15809893
Forest area (% of land area),St. Kitts and Nevis,42.30769231,42.30769231
Forest area (% of land area),St. Lucia,34.86885246,34.04918033
Forest area (% of land area),St. Martin (French part),..,24.8
Forest area (% of land area),St. Vincent and the Grenadines,70.61538462,73.17948718
Forest area (% of land area),Sudan,12.93236953,9.828452891
Forest area (% of land area),Suriname,98.57455128,97.41211538
Forest area (% of land area),Sweden,68.89335854,68.69907031
Forest area (% of land area),Switzerland,29.18090822,32.12153594
Forest area (% of land area),Syrian Arab Republic,2.024594624,2.843108425
Forest area (% of land area),Tajikistan,..,3.053534116
Forest area (% of land area),Tanzania,64.78890269,51.64258298
Forest area (% of land area),Thailand,37.8966118,38.89878447
Forest area (% of land area),Timor-Leste,64.76798924,61.94351042
Forest area (% of land area),Togo,25.03511675,22.23331495
Forest area (% of land area),Tonga,12.43055556,12.43055556
Forest area (% of land area),Trinidad and Tobago,47.18518519,44.48148148
Forest area (% of land area),Tunisia,4.145062436,4.523236354
Forest area (% of land area),Turkiye,25.70518301,28.8714837
Forest area (% of land area),Turkmenistan,..,8.782159045
Forest area (% of land area),Turks and Caicos Islands,11.07368421,11.07368421
Forest area (% of land area),Tuvalu,33.33333333,33.33333333
Forest area (% of land area),Uganda,17.89434963,11.65918612
Forest area (% of land area),Ukraine,..,16.72419745
Forest area (% of land area),United Arab Emirates,3.44973247,4.467755562
Forest area (% of land area),United Kingdom,11.48266027,13.18563221
Forest area (% of land area),United States,33.02230821,33.86692641
Forest area (% of land area),Uruguay,4.559478917,11.60438807
Forest area (% of land area),Uzbekistan,..,8.373221378
Forest area (% of land area),Vanuatu,36.28383921,36.28383921
Forest area (% of land area),"Venezuela, RB",58.98305085,52.41301514
Forest area (% of land area),Viet Nam,28.80567759,46.71900175
Forest area (% of land area),Virgin Islands (U.S.),70.11428571,56.88571429
Forest area (% of land area),West Bank and Gaza,1.508305648,1.684385382
Forest area (% of land area),"Yemen, Rep.",1.039831809,1.039831809
Forest area (% of land area),Zambia,63.77809763,60.28333714
Forest area (% of land area),Zimbabwe,48.66661497,45.09391237
